Proteins, RateConstant,CI lower bound,CI upper bound, Number of peptides,Number of peptides identified in MS2, SD, Abundance
SRSF2_MOUSE,    0.758751,  0.653123,  0.864378, 2,   2.000000,    0.052814, 7388341248.000000
SSBP_MOUSE,    0.216571,  0.067584,  0.365557, 3,   3.000000,    0.074493, 5237894144.000000
SSDH_MOUSE,    0.158877,  0.123179,  0.194574, 4,  16.000000,    0.017849, 96400277504.000000
SSRA_MOUSE,    0.323345,  0.082270,  0.564421, 1,   1.000000,    0.101951, 7247505920.000000
SSRD_MOUSE,    0.249025,  0.189324,  0.308726, 3,   4.000000,    0.029850, 113049673728.000000
SSRG_MOUSE,    0.206640,  0.019917,  0.393364, 1,   1.000000,    0.078965, 12502177792.000000
ST1A1_MOUSE,    0.490934,  0.367887,  0.613981, 8,  16.000000,    0.061524, 200403206144.000000
ST1B1_MOUSE,    0.078904,  0.000000,  0.181243, 2,   2.000000,    0.051169, 2231827712.000000
ST1D1_MOUSE,    0.230277,  0.151258,  0.309297, 6,  11.000000,    0.039510, 36960911360.000000
ST2A1_MOUSE,    0.331064,  0.272213,  0.389916, 2,   2.000000,    0.029426, 54270640128.000000
STA10_MOUSE,    0.281848,  0.198671,  0.365025, 7,  14.000000,    0.041589, 188889366528.000000
STAB2_MOUSE,    0.424423,  0.000000,  4.816603, 1,   1.000000,    0.497215, 346371648.000000
STAR4_MOUSE,    1.236890,  0.617426,  1.856355, 1,   1.000000,    0.261972, 288389376.000000
STAT3_MOUSE,    1.053405,  0.385253,  1.721557, 4,   9.000000,    0.334076, 9801623552.000000
STBD1_MOUSE,    0.385902,  0.249761,  0.522042, 3,   4.000000,    0.068070, 11428514816.000000
STEA4_MOUSE,    1.543907,  1.055121,  2.032694, 5,   5.000000,    0.244393, 5464241664.000000
STIM1_MOUSE,    0.723962,  0.315525,  1.132399, 2,   2.000000,    0.204219, 833099776.000000
STIP1_MOUSE,    0.346118,  0.269450,  0.422786, 4,  20.000000,    0.038334, 50928271360.000000
STML2_MOUSE,    0.219517,  0.174453,  0.264581, 3,  10.000000,    0.022532, 12809178112.000000
STOM_MOUSE,    0.456483,  0.255419,  0.657547, 2,   4.000000,    0.100532, 4970823680.000000
STRAP_MOUSE,    0.853661,  0.330778,  1.376543, 3,   9.000000,    0.261441, 13288436736.000000
STS_MOUSE,    2.251502,  2.113287,  2.389716, 2,   5.000000,    0.069107, 5745239040.000000
STT3A_MOUSE,    0.282520,  0.239585,  0.325454, 4,   9.000000,    0.021467, 46908207104.000000
STT3B_MOUSE,    0.314783,  0.076324,  0.553242, 3,   8.000000,    0.119230, 14730613760.000000
STX12_MOUSE,    0.460550,  0.324119,  0.596981, 2,   2.000000,    0.068215, 566360384.000000
STX4_MOUSE,    0.276361,  0.224677,  0.328045, 2,   2.000000,    0.025842, 1354831872.000000
STX7_MOUSE,    0.233846,  0.000000,  2.637671, 1,   1.000000,    0.128822, 470570048.000000
STXB2_MOUSE,    0.449683,  0.093243,  0.806122, 1,   1.000000,    0.128380, 212339200.000000
STXB3_MOUSE,    0.905955,  0.000000,  7.765726, 1,   1.000000,    1.169100, 754775808.000000
SUCA_MOUSE,    0.119191,  0.085925,  0.152457, 5,  15.000000,    0.016633, 481136836608.000000
SUCB1_MOUSE,    0.213057,  0.178571,  0.247542, 7,  14.000000,    0.017243, 241978015744.000000
SUCB2_MOUSE,    0.211883,  0.183210,  0.240556, 12,  23.000000,    0.014337, 392134983680.000000
SUCHY_MOUSE,    1.859862,  1.757899,  1.961825, 2,  10.000000,    0.050981, 16816596992.000000
SUMO2_MOUSE,    1.018499,  0.710942,  1.326056, 1,   1.000000,    0.110774, 3851039488.000000
SUOX_MOUSE,    0.155306,  0.127215,  0.183397, 9,  25.000000,    0.014045, 235140890624.000000
SURF4_MOUSE,    0.549644,  0.450694,  0.648593, 4,   5.000000,    0.049475, 35728830464.000000
SYAC_MOUSE,    0.825710,  0.457727,  1.193693, 12,  21.000000,    0.183992, 94784626688.000000
SYCC_MOUSE,    0.440020,  0.317426,  0.562615, 3,   3.000000,    0.061297, 4920283648.000000
SYDC_MOUSE,    0.375854,  0.286948,  0.464760, 3,  18.000000,    0.044453, 76531916800.000000
SYEP_MOUSE,    0.305103,  0.236736,  0.373470, 21,  43.000000,    0.034183, 127682453504.000000
SYFA_MOUSE,    0.162259,  0.132597,  0.191920, 4,  13.000000,    0.014831, 32713365504.000000
SYFB_MOUSE,    0.142587,  0.106143,  0.179031, 2,  12.000000,    0.018222, 38628388864.000000
SYHM_MOUSE,    0.177735,  0.000000,  2.423837, 1,   1.000000,    0.086520, 44715520.000000
SYIC_MOUSE,    0.305847,  0.225678,  0.386016, 4,  14.000000,    0.040084, 25771683840.000000
SYIM_MOUSE,    0.445923,  0.328282,  0.563564, 6,  17.000000,    0.058821, 40613728256.000000
SYJ2B_MOUSE,   21.020643, 20.703768, 21.337519, 2,   2.000000,    0.158438, 1766748288.000000
SYK_MOUSE,    0.359371,  0.300052,  0.418690, 2,   8.000000,    0.029660, 29071808512.000000
SYLC_MOUSE,    0.272834,  0.147011,  0.398657, 3,  16.000000,    0.062911, 26504648704.000000
SYMC_MOUSE,    0.501183,  0.425774,  0.576592, 4,  12.000000,    0.037705, 12115427328.000000
SYNC_MOUSE,    0.437897,  0.259149,  0.616645, 11,  20.000000,    0.089374, 76550881280.000000
SYNM_MOUSE,    0.000800,  0.000000, 16.392052, 1,   1.000000,    0.465544, 10860146.000000
SYQ_MOUSE,    0.254337,  0.143888,  0.364786, 4,  15.000000,    0.055225, 23635300352.000000
SYRC_MOUSE,    0.270461,  0.209139,  0.331783, 6,  17.000000,    0.030661, 48642777088.000000
SYSC_MOUSE,    0.639554,  0.515236,  0.763872, 3,  10.000000,    0.062159, 18143107072.000000
SYSM_MOUSE,    0.329408,  0.242989,  0.415827, 3,   4.000000,    0.043210, 1322560768.000000
SYTC_MOUSE,    0.470440,  0.325638,  0.615241, 9,  23.000000,    0.072401, 101116575744.000000
SYUA_MOUSE,   20.965330, 15.900311, 26.030350, 1,   1.000000,  980618112.000000, 40762124.000000
SYVC_MOUSE,    0.101584,  0.079608,  0.123561, 4,  25.000000,    0.010988, 100786528256.000000
SYWC_MOUSE,    0.487734,  0.421138,  0.554330, 4,   5.000000,    0.033298, 4611616256.000000
SYYC_MOUSE,    0.397063,  0.270853,  0.523274, 2,   7.000000,    0.063105, 5219659264.000000
SYYM_MOUSE,    0.599712,  0.000000,  1.229549, 3,   3.000000,    0.314919, 1361218048.000000
T23O_MOUSE,   11.466803,  1.294059, 21.639545, 3,   5.000000,    5.086372, 16703177728.000000
T254A_MOUSE,    5.981249,  4.980221,  6.982277, 1,   1.000000,  13010.704102, 1009109504.000000
T3HPD_MOUSE,    0.437392,  0.278146,  0.596637, 3,   5.000000,    0.079623, 6179241472.000000
TACO1_MOUSE,    1.952093,  1.458508,  2.445678, 3,   3.000000,    0.246793, 9382169600.000000
TADBP_MOUSE,    0.329831,  0.205309,  0.454353, 3,   5.000000,    0.062261, 22012663808.000000
TAGL2_MOUSE,    0.233505,  0.129146,  0.337865, 3,   3.000000,    0.052180, 10827931648.000000
TALDO_MOUSE,    0.392502,  0.311567,  0.473437, 3,   6.000000,    0.040468, 97347411968.000000
TAP1_MOUSE,    0.281504,  0.107226,  0.455782, 2,   2.000000,    0.087139, 472823712.000000
TB182_MOUSE,    0.298431,  0.166819,  0.430043, 2,   2.000000,    0.065806, 279723616.000000
TBA1A_MOUSE,    0.272751,  0.213259,  0.332243, 17,  27.000000,    0.029746, 649191751680.000000
TBA1B_MOUSE,    0.283833,  0.192668,  0.374998, 10,  27.000000,    0.045582, 532302495744.000000
TBA1C_MOUSE,    1.097636,  0.000000,  2.604317, 1,   1.000000,    0.801407, 11301019648.000000
TBA4A_MOUSE,    0.390386,  0.327792,  0.452980, 4,   5.000000,    0.031297, 80811827200.000000
TBAL3_MOUSE,    0.283290,  0.000000,  2.648172, 1,   1.000000,    0.148960, 743325632.000000
TBB2A_MOUSE,    0.244845,  0.187660,  0.302030, 15,  39.000000,    0.028592, 1191380254720.000000
TBB3_MOUSE,    0.194699,  0.141728,  0.247671, 3,   6.000000,    0.026486, 222947311616.000000
TBB4A_MOUSE,    0.179161,  0.121443,  0.236880, 4,  12.000000,    0.028859, 236172148736.000000
TBB4B_MOUSE,    0.274522,  0.113680,  0.435363, 1,   1.000000,    0.069749, 62772908032.000000
TBB5_MOUSE,    0.696351,  0.601346,  0.791356, 2,   7.000000,    0.047502, 45472968704.000000
TBB6_MOUSE,    0.374461,  0.157438,  0.591484, 2,   2.000000,    0.108511, 14984885248.000000
TBCEL_MOUSE,    0.944970,  0.271090,  1.618851, 3,   4.000000,    0.336940, 3598759168.000000
TBL2_MOUSE,    0.250780,  0.172454,  0.329107, 3,   9.000000,    0.039163, 10746723328.000000
TCEA1_MOUSE,    0.830979,  0.830979,  0.830979, 2,   2.000000,    0.000000, 87609608.000000
TCPA_MOUSE,    0.394298,  0.296456,  0.492140, 8,  20.000000,    0.048921, 68255039488.000000
TCPB_MOUSE,    0.403624,  0.262560,  0.544688, 9,  29.000000,    0.070532, 181492695040.000000
TCPD_MOUSE,    0.352130,  0.263130,  0.441130, 7,  18.000000,    0.044500, 119961403392.000000
TCPE_MOUSE,    6.924103,  5.914287,  7.933919, 5,  16.000000,    0.504908, 72816427008.000000
TCPG_MOUSE,    0.404562,  0.310451,  0.498673, 7,  23.000000,    0.047055, 130291900416.000000
TCPH_MOUSE,    0.402190,  0.257539,  0.546840, 4,  12.000000,    0.072325, 60969877504.000000
TCPQ_MOUSE,    0.514005,  0.291345,  0.736664, 11,  24.000000,    0.111330, 168555839488.000000
TCPW_MOUSE,    0.682982,  0.516689,  0.849275, 3,   4.000000,    0.083147, 6610568192.000000
TCPZ_MOUSE,    0.557039,  0.408160,  0.705918, 4,  12.000000,    0.074439, 51468492800.000000
TCTP_MOUSE,    0.789573,  0.372676,  1.206471, 4,   6.000000,    0.208449, 114503065600.000000
TEBP_MOUSE,    0.833244,  0.556947,  1.109541, 2,   4.000000,    0.138149, 40543870976.000000
TECR_MOUSE,    0.386904,  0.250840,  0.522967, 4,   8.000000,    0.068032, 37670891520.000000
TEFM_MOUSE,    0.124698,  0.000000,  2.234060, 1,   1.000000,    0.057180, 47695960.000000
TERA_MOUSE,    0.511349,  0.396224,  0.626474, 22,  46.000000,    0.057562, 704808419328.000000
TFR2_MOUSE,   14.932129, 13.864218, 16.000040, 1,   1.000000,  474352.625000, 217349440.000000
TGM1_MOUSE,    0.309087,  0.262177,  0.355996, 3,   7.000000,    0.023455, 4472241664.000000
TGM2_MOUSE,    0.324008,  0.273612,  0.374404, 8,  21.000000,    0.025198, 144965435392.000000
TGO1_MOUSE,    0.362078,  0.212196,  0.511961, 3,   8.000000,    0.074941, 2895241216.000000
THEM4_MOUSE,    0.185864,  0.050687,  0.321042, 3,   3.000000,    0.067589, 2056495744.000000
THIC_MOUSE,    0.261809,  0.218519,  0.305100, 13,  25.000000,    0.021645, 659773063168.000000
THIKA_MOUSE,    0.552332,  0.398559,  0.706105, 24,  36.000000,    0.076886, 1868709625856.000000
THIKB_MOUSE,    0.592433,  0.395645,  0.789222, 12,  21.000000,    0.098394, 724380352512.000000
THIL_MOUSE,    0.220553,  0.179092,  0.262015, 20,  39.000000,    0.020731, 1359874097152.000000
THIM_MOUSE,    0.170003,  0.139357,  0.200650, 37,  59.000000,    0.015323, 6825337421824.000000
THIO_MOUSE,    0.300653,  0.233847,  0.367460, 3,   5.000000,    0.033403, 157549445120.000000
THNS2_MOUSE,    0.232373,  0.184836,  0.279910, 4,  16.000000,    0.023769, 55320936448.000000
THOC4_MOUSE,   17.798990, 17.753866, 17.844114, 2,   2.000000,    0.022562, 960710912.000000
THOP1_MOUSE,    0.945699,  0.641773,  1.249625, 2,   2.000000,    0.151963, 521859392.000000
THRB_MOUSE,    1.527801,  1.436293,  1.619309, 2,   2.000000,    0.045754, 1609649280.000000
THRSP_MOUSE,    1.012470,  0.336993,  1.687946, 3,   4.000000,    0.337738, 7611916800.000000
THTM_MOUSE,    0.424014,  0.311939,  0.536090, 4,  11.000000,    0.056038, 76207218688.000000
THTR_MOUSE,    0.168763,  0.142447,  0.195079, 12,  16.000000,    0.013158, 822228287488.000000
TI17B_MOUSE,    0.540466,  0.445850,  0.635082, 2,   2.000000,    0.047308, 1166415744.000000
TI8AB_MOUSE,    0.076037,  0.000000,  3.507567, 1,   1.000000,    0.033010, 1988087552.000000
TIF1B_MOUSE,    0.528561,  0.296874,  0.760248, 3,   3.000000,    0.115844, 4710872576.000000
TIM13_MOUSE,    0.296731,  0.219429,  0.374034, 3,   3.000000,    0.038651, 17990549504.000000
TIM16_MOUSE,    3.373397,  1.407233,  5.339561, 1,   1.000000,   12.538872, 1959508992.000000
TIM23_MOUSE,    0.652580,  0.444071,  0.861089, 2,   2.000000,    0.104254, 2388103680.000000
TIM44_MOUSE,    0.279981,  0.158998,  0.400963, 3,  11.000000,    0.060491, 19007850496.000000
TIM50_MOUSE,    0.821507,  0.419724,  1.223291, 2,   4.000000,    0.200892, 25171298304.000000
TIM9_MOUSE,    0.054452,  0.000000,  0.153306, 2,   2.000000,    0.049427, 2578820608.000000
TINAL_MOUSE,    1.164341,  0.884012,  1.444670, 2,   5.000000,    0.140164, 5360333824.000000
TKFC_MOUSE,    0.323680,  0.272101,  0.375259, 26,  53.000000,    0.025789, 1755332870144.000000
TKT_MOUSE,    0.120766,  0.099188,  0.142344, 23,  44.000000,    0.010789, 982761144320.000000
TLN1_MOUSE,    0.325056,  0.224170,  0.425942, 13,  47.000000,    0.050443, 104815828992.000000
TLN2_MOUSE,    0.045547,  0.009070,  0.082023, 2,   6.000000,    0.018238, 1150489984.000000
TM135_MOUSE,    0.608878,  0.078402,  1.139354, 1,   1.000000,    0.230041, 449065472.000000
TM14C_MOUSE,    0.324071,  0.280637,  0.367505, 2,   2.000000,    0.021717, 1148676352.000000
TM177_MOUSE,    1.946974,  0.000000,  4.853931, 1,   1.000000,    3.865270, 439657568.000000
TM205_MOUSE,    0.518462,  0.354672,  0.682251, 2,   2.000000,    0.081895, 60577914880.000000
TM214_MOUSE,    1.130287,  0.228299,  2.032274, 1,   6.000000,    0.381451, 7312960000.000000
TM256_MOUSE,    0.088519,  0.074297,  0.102740, 4,   7.000000,    0.007111, 48839233536.000000
TM38B_MOUSE,    0.690359,  0.388764,  0.991954, 2,   2.000000,    0.150798, 760945024.000000
TM6S2_MOUSE,    1.005679,  0.922270,  1.089089, 2,   2.000000,    0.041705, 2616049152.000000
TM9S2_MOUSE,    0.552185,  0.000000,  4.436572, 1,   1.000000,    0.539600, 139262976.000000
TM9S3_MOUSE,    0.307967,  0.114556,  0.501377, 3,   3.000000,    0.096705, 1541948288.000000
TM9S4_MOUSE,    6.728017,  6.446109,  7.009924, 2,   2.000000,    0.140954, 2953210368.000000
TMCO1_MOUSE,    1.293955,  1.012010,  1.575900, 2,   2.000000,    0.140973, 12522675200.000000
TMED1_MOUSE,    0.307363,  0.168017,  0.446709, 1,   1.000000,    0.050189, 589556672.000000
TMED2_MOUSE,    0.651028,  0.063639,  1.238418, 2,   2.000000,    0.293695, 8004584448.000000
TMED4_MOUSE,    0.179057,  0.000000,  1.970448, 1,   1.000000,    0.081054, 975448896.000000
TMED5_MOUSE,    0.633733,  0.414981,  0.852485, 2,   2.000000,    0.109376, 5448554496.000000
TMED9_MOUSE,    2.665241,  2.073338,  3.257144, 2,   2.000000,    0.295952, 8054677504.000000
TMEDA_MOUSE,    0.413849,  0.276859,  0.550840, 4,   7.000000,    0.068495, 74599530496.000000
TMM11_MOUSE,    0.134065,  0.088512,  0.179619, 2,   2.000000,    0.022777, 3900842240.000000
TMM19_MOUSE,    0.559211,  0.399753,  0.718669, 1,   1.000000,    0.069149, 10120128512.000000
TMM33_MOUSE,    0.755864,  0.586286,  0.925443, 2,   4.000000,    0.084789, 16510417920.000000
TMX1_MOUSE,    0.694492,  0.415021,  0.973964, 1,   1.000000,    0.118189, 1715269120.000000
TMX2_MOUSE,    1.048137,  0.739497,  1.356778, 2,   2.000000,    0.154320, 1811330816.000000
TNPO1_MOUSE,    0.950496,  0.692167,  1.208825, 2,   2.000000,    0.129165, 1334090496.000000
TNPO3_MOUSE,    1.279207,  0.022608,  2.535806, 1,   1.000000,    0.488838, 220661648.000000
TOIP1_MOUSE,    0.322473,  0.240558,  0.404389, 2,   2.000000,    0.040958, 973240320.000000
TOIP2_MOUSE,    0.202633,  0.058067,  0.347200, 2,   2.000000,    0.072283, 694868288.000000
TOLIP_MOUSE,    1.522675,  0.864577,  2.180773, 1,   1.000000,    0.237029, 386909952.000000
TOM22_MOUSE,    0.377019,  0.254374,  0.499664, 1,   1.000000,    0.051867, 1358766464.000000
TOM40_MOUSE,    0.225914,  0.164128,  0.287699, 3,   8.000000,    0.030893, 15079378944.000000
TOM70_MOUSE,    0.468939,  0.354552,  0.583326, 6,   9.000000,    0.057193, 18691147776.000000
TOP1_MOUSE,    0.919268,  0.722249,  1.116286, 2,   4.000000,    0.098509, 2103400576.000000
TPD52_MOUSE,    0.074542,  0.000000,  3.420437, 1,   1.000000,    0.040682, 231328256.000000
TPD54_MOUSE,    1.122030,  0.689916,  1.554143, 1,   4.000000,    0.187386, 10612860928.000000
TPIS_MOUSE,    0.288201,  0.241611,  0.334792, 12,  20.000000,    0.023295, 1006101266432.000000
TPK1_MOUSE,    0.207410,  0.166688,  0.248132, 3,   3.000000,    0.020361, 9585167360.000000
TPM1_MOUSE,    0.262772,  0.132816,  0.392727, 3,   5.000000,    0.064978, 3793256960.000000
TPM3_MOUSE,    0.190287,  0.136622,  0.243951, 3,   7.000000,    0.026832, 8949583872.000000
TPM4_MOUSE,    0.162184,  0.110482,  0.213887, 4,   4.000000,    0.025851, 6311093760.000000
TPMT_MOUSE,    0.325165,  0.244797,  0.405533, 4,   8.000000,    0.040184, 24076892160.000000
TPP1_MOUSE,    0.147492,  0.097539,  0.197445, 3,   4.000000,    0.024977, 110797955072.000000
TPP2_MOUSE,    0.281954,  0.236690,  0.327218, 4,  26.000000,    0.022632, 43407982592.000000
TPPP_MOUSE,    0.924268,  0.000000,  5.054805, 1,   1.000000,    0.484355, 317892064.000000
TPR_MOUSE,    1.626289,  1.247860,  2.004718, 2,   4.000000,    0.189214, 888698752.000000
TPSN_MOUSE,    0.898311,  0.642786,  1.153837, 3,   3.000000,    0.127763, 1705490048.000000
TR150_MOUSE,    1.186784,  0.960332,  1.413237, 2,   2.000000,    0.113226, 512045792.000000
TRABD_MOUSE,    0.917143,  0.307499,  1.526788, 1,   1.000000,    0.191565, 1732696192.000000
TRAM1_MOUSE,    0.137157,  0.000000,  1.224665, 1,   1.000000,    0.111846, 1025468800.000000
TRAP1_MOUSE,    0.611824,  0.411047,  0.812600, 14,  24.000000,    0.100388, 335723986944.000000
TRFE_MOUSE,    1.217199,  0.602310,  1.832088, 23,  47.000000,    0.307444, 753385472000.000000
TRI25_MOUSE,    0.863955,  0.000000,  6.689259, 1,   1.000000,    0.840922, 96351968.000000
TRXR1_MOUSE,    0.460594,  0.369243,  0.551946, 6,  13.000000,    0.045676, 59711184896.000000
TRXR2_MOUSE,    0.286320,  0.246348,  0.326293, 4,   9.000000,    0.019986, 32550676480.000000
TSN9_MOUSE,    0.585868,  0.150752,  1.020983, 1,   1.000000,    0.156717, 1251255424.000000
TSR2_MOUSE,    0.882424,  0.000000,  8.411431, 1,   1.000000,    1.151773, 111801232.000000
TT39C_MOUSE,    1.297773,  0.855860,  1.739687, 3,  11.000000,    0.220957, 34652205056.000000
TTC36_MOUSE,    1.435296,  1.025152,  1.845440, 1,   1.000000,    1.834719, 443033152.000000
TTC38_MOUSE,    0.334070,  0.254393,  0.413748, 3,  12.000000,    0.039839, 74032889856.000000
TTHY_MOUSE,   14.281310,  0.000000, 32.501053, 2,   7.000000,    9.109871, 144005775360.000000
TTL12_MOUSE,    0.318239,  0.148475,  0.488003, 2,   2.000000,    0.084882, 243095664.000000
TTPA_MOUSE,    0.468297,  0.344464,  0.592131, 6,  14.000000,    0.061917, 77124173824.000000
TWF1_MOUSE,   17.643227, 17.464895, 17.821558, 2,   2.000000,    0.089166, 10045547520.000000
TXD12_MOUSE,    0.407456,  0.227797,  0.587114, 3,   3.000000,    0.089829, 6210183168.000000
TXD17_MOUSE,    0.297849,  0.238784,  0.356914, 1,   1.000000,    0.022977, 2391553280.000000
TXND5_MOUSE,    0.418823,  0.246320,  0.591326, 7,  17.000000,    0.086251, 83985907712.000000
TXNL1_MOUSE,    0.723953,  0.494942,  0.952964, 6,  11.000000,    0.114505, 38622523392.000000
TXTP_MOUSE,    0.175778,  0.120059,  0.231497, 5,   9.000000,    0.027859, 132326146048.000000
TYSD1_MOUSE,    3.837564,  2.664825,  5.010303, 1,   1.000000,    3.421271, 95483856.000000
U2AF2_MOUSE,    0.412606,  0.337089,  0.488123, 4,   6.000000,    0.037758, 7372810752.000000
U520_MOUSE,    0.753517,  0.466354,  1.040681, 3,   5.000000,    0.143582, 1240225536.000000
U5S1_MOUSE,    0.332108,  0.229662,  0.434554, 3,   5.000000,    0.051223, 3163489024.000000
UAP1L_MOUSE,    0.248085,  0.222457,  0.273712, 1,   1.000000,    0.008053, 40248536.000000
UAP1_MOUSE,    1.272383,  0.690525,  1.854241, 2,   2.000000,    0.290929, 917993920.000000
UB2D2_MOUSE,    0.296129,  0.170119,  0.422139, 2,   2.000000,    0.063005, 527980064.000000
UB2L3_MOUSE,    0.423578,  0.308921,  0.538236, 4,   6.000000,    0.057329, 53522526208.000000
UB2V1_MOUSE,    0.488975,  0.208554,  0.769395, 3,   3.000000,    0.140210, 9323694080.000000
UB2V2_MOUSE,    0.448037,  0.312004,  0.584071, 3,   3.000000,    0.068017, 4087355136.000000
UBA1_MOUSE,    0.407327,  0.314203,  0.500450, 20,  36.000000,    0.046562, 215863984128.000000
UBA5_MOUSE,    0.321284,  0.288761,  0.353806, 3,   3.000000,    0.016261, 2711788032.000000
UBCP1_MOUSE,    1.106976,  0.692532,  1.521419, 2,   2.000000,    0.207222, 626277248.000000
UBE2K_MOUSE,    0.679644,  0.476311,  0.882977, 3,   3.000000,    0.101666, 7367250944.000000
UBE2N_MOUSE,    0.221825,  0.135690,  0.307961, 1,   5.000000,    0.036427, 49788870656.000000
UBE4A_MOUSE,    0.484865,  0.325544,  0.644185, 3,   3.000000,    0.079660, 2621493248.000000
UBP10_MOUSE,    0.688373,  0.503039,  0.873707, 1,   1.000000,    0.066752, 828163392.000000
UBP14_MOUSE,    0.466376,  0.332711,  0.600040, 4,  13.000000,    0.066832, 20110264320.000000
