Proteins, RateConstant,CI lower bound,CI upper bound, Number of peptides,Number of peptides identified in MS2, SD, Abundance
SF3B4_MOUSE,    0.258783,  0.209928,  0.307639, 1,   1.000000,    0.021186, 191776688.000000
SFPQ_MOUSE,    0.132126,  0.117247,  0.147005, 9,  15.000000,    0.007440, 40202608640.000000
SFXN1_MOUSE,    0.083889,  0.079657,  0.088121, 13,  15.000000,    0.002116, 22892275712.000000
SFXN2_MOUSE,    0.100645,  0.092209,  0.109081, 4,   8.000000,    0.004218, 4096773632.000000
SFXN3_MOUSE,    0.046774,  0.039410,  0.054138, 3,   3.000000,    0.003682, 1231464320.000000
SGK2_MOUSE,    0.336167,  0.258702,  0.413633, 1,   1.000000,    0.027901, 78344224.000000
SGPL1_MOUSE,    0.084309,  0.000000,  5.064259, 1,   1.000000,    0.080029, 17648280.000000
SGT1_MOUSE,    2.495549,  1.952415,  3.038682, 1,   1.000000,    0.126232, 95303488.000000
SGTA_MOUSE,    0.522849,  0.468238,  0.577460, 2,   2.000000,    0.017793, 381769344.000000
SH3L1_MOUSE,    0.114558,  0.094006,  0.135110, 3,   3.000000,    0.010276, 947402816.000000
SH3L2_MOUSE,    0.112199,  0.080470,  0.143929, 3,   3.000000,    0.014691, 894046848.000000
SH3L3_MOUSE,    0.209133,  0.190481,  0.227785, 2,   2.000000,    0.009326, 2522494976.000000
SIAS_MOUSE,    0.141931,  0.125946,  0.157916, 2,   2.000000,    0.007975, 185299808.000000
SIGIR_MOUSE,    0.220953,  0.197506,  0.244399, 1,   1.000000,    0.007368, 102194104.000000
SIR3_MOUSE,    0.150896,  0.138166,  0.163626, 2,   2.000000,    0.006365, 300624128.000000
SIR5_MOUSE,    0.025181,  0.024575,  0.025787, 2,   2.000000,    0.000303, 99819752.000000
SKP1_MOUSE,    0.531172,  0.502204,  0.560139, 5,   5.000000,    0.014484, 940109824.000000
SL9A3_MOUSE,    0.432259,  0.209134,  0.655384, 1,   1.000000,    0.080363, 75225144.000000
SLC31_MOUSE,    0.352461,  0.317876,  0.387047, 22,  30.000000,    0.017293, 35257786368.000000
SLIRP_MOUSE,    0.240979,  0.213469,  0.268489, 3,   3.000000,    0.010523, 217090352.000000
SMAP1_MOUSE,    0.203712,  0.000000,  0.709218, 1,   1.000000,    0.084972, 61944744.000000
SMC3_MOUSE,    0.066171,  0.047567,  0.084775, 3,   3.000000,    0.009302, 1616734720.000000
SMD1_MOUSE,    0.064800,  0.057979,  0.071621, 2,   2.000000,    0.003348, 821972800.000000
SMD2_MOUSE,    0.081846,  0.073085,  0.090606, 2,   2.000000,    0.004380, 1969436928.000000
SMD3_MOUSE,    0.144092,  0.129864,  0.158321, 4,   4.000000,    0.007049, 740367104.000000
SMRC2_MOUSE,    0.199311,  0.166072,  0.232549, 2,   2.000000,    0.013217, 127750984.000000
SMU1_MOUSE,    0.609955,  0.569428,  0.650483, 2,   2.000000,    0.015472, 37622992.000000
SNAA_MOUSE,    0.337601,  0.286676,  0.388526, 4,   6.000000,    0.025463, 2063891456.000000
SNAG_MOUSE,    0.175138,  0.165332,  0.184945, 2,   2.000000,    0.004903, 210683280.000000
SND1_MOUSE,    0.206174,  0.185853,  0.226495, 7,  17.000000,    0.010160, 4948433408.000000
SNF8_MOUSE,    0.092683,  0.065757,  0.119609, 1,   1.000000,    0.009698, 1221192064.000000
SNP23_MOUSE,    0.318022,  0.294765,  0.341280, 2,   4.000000,    0.011629, 883654208.000000
SNTA1_MOUSE,    0.074385,  0.071046,  0.077723, 2,   2.000000,    0.001669, 399268000.000000
SNTB2_MOUSE,    0.050387,  0.045170,  0.055605, 4,   4.000000,    0.002609, 2456129792.000000
SNX12_MOUSE,    0.158663,  0.137953,  0.179374, 3,   5.000000,    0.010498, 1275855872.000000
SNX1_MOUSE,    0.175145,  0.161708,  0.188582, 6,  11.000000,    0.006719, 8062444544.000000
SNX27_MOUSE,    0.099464,  0.049989,  0.148940, 1,   1.000000,    0.017820, 231114864.000000
SNX2_MOUSE,    0.129713,  0.113333,  0.146092, 7,  10.000000,    0.007796, 5110672384.000000
SNX3_MOUSE,    0.183990,  0.167312,  0.200667, 4,   7.000000,    0.008339, 6846375424.000000
SNX4_MOUSE,    0.112852,  0.078946,  0.146758, 3,   3.000000,    0.011615, 199161936.000000
SNX5_MOUSE,    0.114672,  0.091919,  0.137426, 3,   6.000000,    0.011377, 3535694080.000000
SNX6_MOUSE,    0.094900,  0.073315,  0.116485, 3,   7.000000,    0.010792, 2882892288.000000
SNX7_MOUSE,    0.582157,  0.512231,  0.652082, 2,   2.000000,    0.034963, 354476544.000000
SNX9_MOUSE,    0.278352,  0.252991,  0.303713, 3,   4.000000,    0.011152, 1531027328.000000
SO1A1_MOUSE,    0.130143,  0.093456,  0.166830, 2,   2.000000,    0.014299, 87475352.000000
SO1A6_MOUSE,    0.248146,  0.221870,  0.274422, 2,   2.000000,    0.013138, 303336288.000000
SO4C1_MOUSE,    0.206094,  0.160107,  0.252081, 3,   3.000000,    0.025059, 112995328.000000
SODC_MOUSE,    0.122565,  0.115196,  0.129934, 6,   7.000000,    0.003684, 111123808256.000000
SODE_MOUSE,    1.418045,  1.042724,  1.793367, 2,   5.000000,    0.187661, 1859194368.000000
SODM_MOUSE,    0.081200,  0.077730,  0.084670, 7,  13.000000,    0.001735, 70706839552.000000
SORCN_MOUSE,    0.135191,  0.127019,  0.143363, 4,   7.000000,    0.004086, 5808330240.000000
SOX_MOUSE,    0.096145,  0.089263,  0.103028, 19,  26.000000,    0.003441, 64495378432.000000
SPA3K_MOUSE,    0.477784,  0.432819,  0.522748, 8,  12.000000,    0.022482, 11570725888.000000
spALBU_BOVIN,    0.087143,  0.000000,  2.081802, 1,   1.000000,    0.036689, 124455792.000000
spALDOA_RABIT,    0.469583,  0.000000,  3.761625, 1,   1.000000,    0.176664, 6802420.500000
SPB6_MOUSE,    0.085589,  0.077786,  0.093393, 3,   3.000000,    0.003902, 734987200.000000
SPCS2_MOUSE,    0.354891,  0.315436,  0.394346, 2,   2.000000,    0.015904, 250584976.000000
SPCS3_MOUSE,    0.311202,  0.116752,  0.505652, 1,   1.000000,    0.070036, 111860992.000000
SPEE_MOUSE,    0.069035,  0.000000,  1.466840, 1,   1.000000,    0.101882, 4336060.000000
SPG7_MOUSE,    0.309986,  0.186762,  0.433210, 2,   2.000000,    0.061612, 111104104.000000
spK1C10_HUMAN,    0.000001,  0.000000,  0.000349, 10,  26.000000,    0.000174, 27054041088.000000
spK1C15_SHEEP,    0.072772,  0.067501,  0.078043, 2,   2.000000,    0.002573, 46445588.000000
spK1C9_HUMAN,    0.000001,  0.000000,  0.000397, 8,  21.000000,    0.000198, 9525051392.000000
spK22E_HUMAN,    0.000102,  0.000000,  0.000667, 9,  17.000000,    0.000282, 13133511680.000000
spK2C1_HUMAN,    0.000001,  0.000000,  0.000358, 14,  24.000000,    0.000178, 23646685184.000000
SPRE_MOUSE,    0.150704,  0.138231,  0.163177, 11,  16.000000,    0.006237, 24425373696.000000
SPRR3_MOUSE,    2.680235,  1.665863,  3.694607, 1,   1.000000,    0.235755, 95203488.000000
SPS1_MOUSE,    0.044043,  0.035593,  0.052494, 3,   3.000000,    0.003782, 360929664.000000
SPS2_MOUSE,    0.140055,  0.122411,  0.157698, 5,   9.000000,    0.008822, 2434639360.000000
SPTA1_MOUSE,    0.130530,  0.127047,  0.134013, 2,  10.000000,    0.001742, 1950392576.000000
spTAU_HUMAN,    0.236398,  0.199428,  0.273367, 2,   5.000000,    0.015356, 1579978752.000000
SPTB1_MOUSE,    0.193189,  0.183159,  0.203218, 3,  17.000000,    0.005015, 1387258880.000000
SPTB2_MOUSE,    0.168123,  0.154409,  0.181837, 85, 115.000000,    0.006855, 75015897088.000000
SPTN1_MOUSE,    0.085528,  0.078839,  0.092216, 111, 145.000000,    0.003330, 135659479040.000000
spTRYP_PIG,    0.000001,  0.000000,  0.000245, 6,  11.000000,    0.000122, 171135926272.000000
spUBE2I_HUMAN,    5.341053,  5.213037,  5.469068, 2,   2.000000,    0.064008, 2009114624.000000
SQOR_MOUSE,    0.184827,  0.166150,  0.203505, 9,  15.000000,    0.009339, 11770896384.000000
SRBS1_MOUSE,    0.097550,  0.088422,  0.106678, 4,   9.000000,    0.004564, 1704957952.000000
SRBS2_MOUSE,    0.025098,  0.021949,  0.028247, 2,   6.000000,    0.001575, 958425792.000000
SRC8_MOUSE,    0.143163,  0.122355,  0.163970, 4,   8.000000,    0.010404, 3550308864.000000
SRP09_MOUSE,   68.783379, 68.783379, 68.783379, 1,   1.000000,    0.000000, 255266176.000000
SRP68_MOUSE,    0.258316,  0.229299,  0.287334, 2,   5.000000,    0.014509, 1293179392.000000
SRPRB_MOUSE,    0.161737,  0.125652,  0.197822, 3,   3.000000,    0.014796, 479582400.000000
SRRM1_MOUSE,    0.036692,  0.001115,  0.072270, 1,   1.000000,    0.008269, 54773056.000000
SRRT_MOUSE,    0.205812,  0.153603,  0.258021, 3,   3.000000,    0.026104, 285663648.000000
SRS10_MOUSE,    0.224035,  0.211456,  0.236615, 2,   2.000000,    0.005807, 581551872.000000
SRSF1_MOUSE,    0.202584,  0.176621,  0.228546, 4,   7.000000,    0.012981, 7755980288.000000
SRSF2_MOUSE,    0.129918,  0.118361,  0.141476, 2,   2.000000,    0.005779, 1645688704.000000
SRSF3_MOUSE,    0.129841,  0.120905,  0.138777, 2,   4.000000,    0.004468, 3629880832.000000
SRSF4_MOUSE,    0.369585,  0.194629,  0.544541, 3,   3.000000,    0.050269, 272688352.000000
SRSF5_MOUSE,    0.598769,  0.101465,  1.096072, 2,   2.000000,    0.024439, 136167904.000000
SRSF6_MOUSE,    0.676198,  0.000000,  1.404638, 3,   3.000000,    0.174676, 628091200.000000
SRSF7_MOUSE,    0.991335,  0.000000,  4.243340, 1,   1.000000,    0.728587, 1047298304.000000
SSBP_MOUSE,    0.143091,  0.126471,  0.159710, 4,   4.000000,    0.008310, 959130688.000000
SSDH_MOUSE,    0.076483,  0.070614,  0.082352, 14,  19.000000,    0.002934, 28069480448.000000
SSRA_MOUSE,    0.177032,  0.153689,  0.200375, 3,   3.000000,    0.011672, 1536306560.000000
SSRD_MOUSE,    0.150818,  0.118244,  0.183391, 3,   3.000000,    0.016287, 474860448.000000
SSRG_MOUSE,    0.034118,  0.015261,  0.052974, 1,   1.000000,    0.007975, 831058176.000000
ST1C2_MOUSE,    0.220921,  0.200993,  0.240849, 5,  10.000000,    0.009964, 4134631424.000000
ST1D1_MOUSE,    0.228366,  0.214341,  0.242390, 10,  22.000000,    0.007012, 39392792576.000000
STA10_MOUSE,    0.139689,  0.121150,  0.158227, 4,   9.000000,    0.009269, 4496973312.000000
STAM2_MOUSE,    0.091926,  0.000000,  2.421699, 1,   1.000000,    0.079389, 94145808.000000
STAR5_MOUSE,    0.457236,  0.000000,  1.920558, 1,   1.000000,    0.417058, 105487144.000000
STAT1_MOUSE,    0.258278,  0.217900,  0.298656, 2,   2.000000,    0.006640, 164241600.000000
STIP1_MOUSE,    0.217727,  0.198977,  0.236478, 7,  13.000000,    0.009375, 5353451520.000000
STK24_MOUSE,    0.856881,  0.791000,  0.922761, 2,   2.000000,    0.020722, 606592960.000000
STK39_MOUSE,    0.169954,  0.106679,  0.233228, 1,   1.000000,    0.014706, 319088352.000000
STML2_MOUSE,    0.083195,  0.076348,  0.090042, 5,  10.000000,    0.003423, 1810668928.000000
STOM_MOUSE,    0.781985,  0.693680,  0.870290, 1,   1.000000,    0.027747, 112739952.000000
STRAP_MOUSE,    0.207303,  0.173975,  0.240631, 4,  10.000000,    0.016664, 2484035840.000000
STRN3_MOUSE,    0.059222,  0.047365,  0.071080, 1,   1.000000,    0.004271, 241036704.000000
STT3A_MOUSE,    0.167346,  0.149355,  0.185336, 7,  10.000000,    0.008995, 4392455168.000000
STT3B_MOUSE,    0.179492,  0.162807,  0.196177, 4,   6.000000,    0.008342, 2318920704.000000
STX12_MOUSE,    0.087980,  0.054168,  0.121792, 3,   3.000000,    0.012987, 190220416.000000
STX3_MOUSE,    0.084113,  0.074492,  0.093734, 3,   3.000000,    0.004657, 354789088.000000
STX4_MOUSE,    0.074182,  0.057757,  0.090608, 2,   2.000000,    0.008102, 36244032.000000
STX7_MOUSE,    0.159434,  0.139554,  0.179314, 4,   7.000000,    0.009563, 2662365440.000000
STXB2_MOUSE,    0.120670,  0.096082,  0.145258, 3,   5.000000,    0.008383, 596229760.000000
STXB3_MOUSE,    0.129107,  0.091979,  0.166234, 3,   3.000000,    0.015745, 101408408.000000
SUCA_MOUSE,    0.078217,  0.074069,  0.082365, 13,  18.000000,    0.002074, 82835013632.000000
SUCB1_MOUSE,    0.084508,  0.078295,  0.090721, 22,  27.000000,    0.003107, 48403980288.000000
SUCB2_MOUSE,    0.112227,  0.106717,  0.117737, 22,  27.000000,    0.002755, 85479129088.000000
SUCHY_MOUSE,    0.076405,  0.069114,  0.083696, 7,  11.000000,    0.003646, 7137338368.000000
SUMO2_MOUSE,    0.351446,  0.309707,  0.393185, 3,   3.000000,    0.019460, 821114368.000000
SUOX_MOUSE,    0.077070,  0.069489,  0.084651, 11,  18.000000,    0.003790, 7274651648.000000
SURF1_MOUSE,    0.237022,  0.142902,  0.331142, 2,   2.000000,    0.028868, 102313352.000000
SURF4_MOUSE,    0.300091,  0.290136,  0.310046, 4,   4.000000,    0.004978, 1604769920.000000
SUSD2_MOUSE,    0.220444,  0.199630,  0.241257, 9,  14.000000,    0.010407, 15833460736.000000
SWP70_MOUSE,    0.395088,  0.000000,  1.494440, 1,   1.000000,    0.238170, 17009588.000000
SYAC_MOUSE,    0.357892,  0.322367,  0.393417, 3,   6.000000,    0.017762, 937704704.000000
SYDC_MOUSE,    0.157521,  0.141182,  0.173860, 8,  14.000000,    0.008169, 9711221760.000000
SYEP_MOUSE,    0.143313,  0.130825,  0.155801, 13,  22.000000,    0.006244, 16945251328.000000
SYFA_MOUSE,    0.068966,  0.060949,  0.076984, 4,   5.000000,    0.004009, 976293184.000000
SYFB_MOUSE,    0.090512,  0.072735,  0.108288, 3,   8.000000,    0.008218, 5204656640.000000
SYHM_MOUSE,    1.259812,  1.141628,  1.377995, 2,   2.000000,    0.044294, 198662176.000000
SYIC_MOUSE,    0.063783,  0.042149,  0.085417, 1,   4.000000,    0.009149, 165258848.000000
SYIM_MOUSE,    0.096993,  0.087742,  0.106245, 13,  18.000000,    0.004626, 12313702400.000000
SYK_MOUSE,    0.138658,  0.111405,  0.165912, 4,   6.000000,    0.013627, 5944758272.000000
SYLC_MOUSE,    0.313038,  0.249179,  0.376896, 1,   4.000000,    0.027006, 359356384.000000
SYLM_MOUSE,    0.006193,  0.005088,  0.007298, 2,   2.000000,    0.000553, 132874736.000000
SYMC_MOUSE,    0.095484,  0.049649,  0.141320, 3,   4.000000,    0.022918, 255270224.000000
SYNC_MOUSE,    0.211712,  0.192801,  0.230623, 5,  11.000000,    0.009455, 3827473408.000000
SYPL1_MOUSE,    0.151516,  0.108460,  0.194573, 1,   1.000000,    0.016750, 397035392.000000
SYQ_MOUSE,    0.162884,  0.152005,  0.173762, 3,   7.000000,    0.005439, 1274325504.000000
SYRC_MOUSE,    0.148856,  0.124860,  0.172851, 1,   4.000000,    0.010607, 1945417216.000000
SYRM_MOUSE,    0.028192,  0.011343,  0.045041, 2,   2.000000,    0.007956, 21838088.000000
SYSC_MOUSE,    0.253089,  0.229484,  0.276694, 4,  10.000000,    0.011291, 2027615232.000000
SYTC_MOUSE,    0.236087,  0.159607,  0.312566, 3,   3.000000,    0.038240, 1880941184.000000
SYTM_MOUSE,    0.073388,  0.000276,  0.146500, 1,   1.000000,    0.016992, 72610872.000000
SYVC_MOUSE,    0.153713,  0.127301,  0.180125, 4,   8.000000,    0.013206, 760198208.000000
SYWC_MOUSE,    0.091511,  0.078636,  0.104386, 3,   6.000000,    0.006438, 778952448.000000
SYYC_MOUSE,    0.253239,  0.200038,  0.306439, 2,   2.000000,    0.019195, 186378528.000000
T176B_MOUSE,    0.639800,  0.481609,  0.797991, 2,   2.000000,    0.027940, 318178592.000000
T22D1_MOUSE,    1.385463,  0.838621,  1.932305, 1,   1.000000,    0.127094, 151605632.000000
T3HPD_MOUSE,    0.152266,  0.129036,  0.175497, 3,   3.000000,    0.011628, 92870368.000000
TACAN_MOUSE,    0.199070,  0.000000,  1.846737, 1,   1.000000,    0.057488, 75178240.000000
TADBP_MOUSE,    0.164476,  0.153127,  0.175824, 5,   9.000000,    0.005674, 6177444864.000000
TAGL2_MOUSE,    0.094827,  0.089343,  0.100312, 14,  19.000000,    0.002742, 51165335552.000000
TAGL_MOUSE,    0.069277,  0.063831,  0.074723, 10,  14.000000,    0.002723, 9927688192.000000
TALDO_MOUSE,    0.193452,  0.176716,  0.210187, 11,  14.000000,    0.008368, 20360939520.000000
TAM41_MOUSE,    0.030467,  0.018436,  0.042499, 1,   1.000000,    0.004680, 182213824.000000
TAU_MOUSE,    0.167805,  0.139927,  0.195682, 6,   8.000000,    0.013134, 3116911104.000000
TBA1A_MOUSE,    0.073451,  0.059213,  0.087690, 36,  45.000000,    0.014850, 85522333696.000000
TBA1B_MOUSE,    0.069309,  0.062023,  0.076595, 45,  49.000000,    0.004031, 171403378688.000000
TBA1C_MOUSE,    0.079262,  0.074396,  0.084128, 2,  21.000000,    0.002433, 15431689216.000000
TBA4A_MOUSE,    0.069271,  0.065518,  0.073025, 7,  11.000000,    0.001877, 22153347072.000000
TBB2A_MOUSE,    0.055394,  0.052036,  0.058752, 33,  43.000000,    0.001679, 252313616384.000000
TBB2B_MOUSE,    0.035893,  0.028022,  0.043764, 3,   3.000000,    0.003936, 1268419968.000000
TBB4B_MOUSE,    0.049777,  0.046339,  0.053215, 11,  13.000000,    0.001697, 73652281344.000000
TBB5_MOUSE,    0.062573,  0.058749,  0.066396, 5,   6.000000,    0.001912, 10483820544.000000
TBCA_MOUSE,    0.285357,  0.241070,  0.329643, 2,   2.000000,    0.040802, 156336032.000000
TBCD1_MOUSE,    0.595956,  0.478067,  0.713844, 2,   2.000000,    0.036418, 38855164.000000
TBCD_MOUSE,    0.025852,  0.000000,  2.650495, 1,   1.000000,    0.008954, 39070756.000000
TCEA1_MOUSE,    0.233009,  0.185558,  0.280460, 3,   3.000000,    0.023725, 322299648.000000
TCO2_MOUSE,    0.653731,  0.579169,  0.728292, 3,   3.000000,    0.037281, 134529712.000000
TCP4_MOUSE,    0.347205,  0.282253,  0.412157, 2,   4.000000,    0.032476, 1238166656.000000
TCPA_MOUSE,    0.262231,  0.236958,  0.287503, 15,  23.000000,    0.012636, 9131584512.000000
TCPB_MOUSE,    0.188984,  0.168682,  0.209287, 13,  20.000000,    0.010151, 10904312832.000000
TCPD_MOUSE,    0.136089,  0.122175,  0.150004, 7,  13.000000,    0.006957, 3468247296.000000
TCPE_MOUSE,    0.246723,  0.227251,  0.266195, 6,  10.000000,    0.009736, 3257251584.000000
TCPG_MOUSE,    0.152897,  0.134256,  0.171538, 10,  18.000000,    0.009320, 12010582016.000000
TCPH_MOUSE,    0.125299,  0.110852,  0.139745, 8,  17.000000,    0.007223, 7065552384.000000
TCPQ_MOUSE,    0.197689,  0.174747,  0.220630, 11,  20.000000,    0.011471, 8521487360.000000
TCPZ_MOUSE,    0.307315,  0.291595,  0.323036, 5,  13.000000,    0.007860, 5046062592.000000
TCTP_MOUSE,    0.405698,  0.366239,  0.445157, 4,   7.000000,    0.019730, 9372638208.000000
TEBP_MOUSE,    0.209875,  0.185738,  0.234011, 4,   4.000000,    0.012068, 8933286912.000000
TECR_MOUSE,    0.390995,  0.358225,  0.423764, 4,   5.000000,    0.016385, 1890907648.000000
TERA_MOUSE,    0.251911,  0.229265,  0.274557, 35,  43.000000,    0.011323, 51630436352.000000
TFIP8_MOUSE,    0.291565,  0.230166,  0.352964, 2,   2.000000,    0.025819, 890871616.000000
TGFI1_MOUSE,    0.050949,  0.032722,  0.069175, 2,   2.000000,    0.006468, 58593676.000000
TGM1_MOUSE,    0.059275,  0.054566,  0.063984, 5,   7.000000,    0.002355, 2935302144.000000
TGM2_MOUSE,    0.157903,  0.144818,  0.170988, 25,  29.000000,    0.006543, 22120527872.000000
THEM4_MOUSE,    0.290964,  0.258938,  0.322989, 2,   2.000000,    0.016013, 3141599744.000000
THIC_MOUSE,    0.162278,  0.142357,  0.182200, 11,  14.000000,    0.009961, 6936737792.000000
THIKA_MOUSE,    0.212604,  0.194127,  0.231080, 15,  23.000000,    0.009238, 29895344128.000000
THIKB_MOUSE,    0.217104,  0.193674,  0.240534, 7,  11.000000,    0.011715, 7234460672.000000
THIL_MOUSE,    0.092108,  0.086765,  0.097451, 43,  52.000000,    0.002672, 284748251136.000000
THIM_MOUSE,    0.084010,  0.079428,  0.088591, 31,  36.000000,    0.002291, 123911135232.000000
THIOM_MOUSE,    0.223340,  0.216107,  0.230572, 2,   4.000000,    0.003616, 3481074944.000000
THIO_MOUSE,    0.146863,  0.133861,  0.159865, 9,   9.000000,    0.006501, 31766984704.000000
THNS2_MOUSE,    0.181970,  0.161413,  0.202527, 14,  21.000000,    0.010279, 20665774080.000000
THOC4_MOUSE,    0.142492,  0.116766,  0.168218, 3,   6.000000,    0.012863, 1134214272.000000
THOP1_MOUSE,    0.012847,  0.004999,  0.020695, 1,   1.000000,    0.003053, 113431912.000000
THTM_MOUSE,    0.205932,  0.186747,  0.225116, 7,   9.000000,    0.009592, 3548926464.000000
THTR_MOUSE,    0.097110,  0.090266,  0.103953, 8,  12.000000,    0.003422, 16038300672.000000
THUM1_MOUSE,    0.141604,  0.109045,  0.174163, 1,   1.000000,    0.010231, 47064568.000000
TIAR_MOUSE,    0.008700,  0.004770,  0.012629, 1,   1.000000,    0.001606, 246792784.000000
TIF1B_MOUSE,    0.143390,  0.118497,  0.168284, 3,   4.000000,    0.009712, 314528064.000000
TIM10_MOUSE,   15.729291, 15.713507, 15.745075, 2,   2.000000,    0.007892, 4927674368.000000
TIM13_MOUSE,    0.222685,  0.207286,  0.238083, 3,   4.000000,    0.007699, 3974450432.000000
TIM16_MOUSE,    0.021803,  0.011354,  0.032251, 1,   1.000000,    0.003763, 276213312.000000
TIM22_MOUSE,    0.166550,  0.118080,  0.215020, 1,   1.000000,    0.019809, 104997184.000000
TIM23_MOUSE,    0.193456,  0.171419,  0.215493, 2,   2.000000,    0.011018, 72957136.000000
TIM29_MOUSE,    0.000000,  0.000000,  2.854566, 1,   1.000000,    0.009782, 114791528.000000
TIM44_MOUSE,    0.181031,  0.156144,  0.205919, 5,   9.000000,    0.012444, 3421084928.000000
TIM50_MOUSE,    0.150514,  0.138933,  0.162095, 3,   4.000000,    0.005791, 3045032192.000000
TIM8A_MOUSE,    0.061767,  0.054063,  0.069470, 3,   4.000000,    0.003852, 3444257024.000000
